市,rq,dl
国网浙江省电力有限公司丽水供电公司,20220623,35546908
国网浙江省电力有限公司温州供电公司,20220623,154803672
国网浙江省电力有限公司衢州供电公司,20220623,50417004
国网浙江省电力有限公司金华供电公司,20220623,141882470
国网浙江省电力有限公司宁波供电公司,20220623,288575957
国网浙江省电力有限公司台州供电公司,20220623,118733252
国网浙江省电力有限公司杭州供电公司,20220623,306036962
国网浙江省电力有限公司舟山供电公司,20220624,66765624
国网浙江省电力有限公司湖州供电公司,20220624,108387765
国网浙江省电力有限公司绍兴供电公司,20220624,154377114
国网浙江省电力有限公司嘉兴供电公司,20220624,180377769
国网浙江省电力有限公司丽水供电公司,20220624,37512993
国网浙江省电力有限公司温州供电公司,20220624,162051368
国网浙江省电力有限公司衢州供电公司,20220624,52217342
国网浙江省电力有限公司金华供电公司,20220624,148459198
国网浙江省电力有限公司宁波供电公司,20220624,287711163
国网浙江省电力有限公司台州供电公司,20220624,123892316
国网浙江省电力有限公司杭州供电公司,20220624,298223579
国网浙江省电力有限公司舟山供电公司,20220625,67669516
国网浙江省电力有限公司湖州供电公司,20220625,106225514
国网浙江省电力有限公司绍兴供电公司,20220625,150838374
国网浙江省电力有限公司嘉兴供电公司,20220625,176368144
国网浙江省电力有限公司丽水供电公司,20220625,38053545
国网浙江省电力有限公司温州供电公司,20220625,161941723
国网浙江省电力有限公司衢州供电公司,20220625,52759477
国网浙江省电力有限公司金华供电公司,20220625,148860318
国网浙江省电力有限公司宁波供电公司,20220625,270453383
国网浙江省电力有限公司台州供电公司,20220625,122505090
国网浙江省电力有限公司杭州供电公司,20220625,281594273
国网浙江省电力有限公司舟山供电公司,20220626,68604815
国网浙江省电力有限公司湖州供电公司,20220626,110631010
国网浙江省电力有限公司绍兴供电公司,20220626,150947874
国网浙江省电力有限公司嘉兴供电公司,20220626,175265743
国网浙江省电力有限公司丽水供电公司,20220626,37514673
国网浙江省电力有限公司温州供电公司,20220626,153737312
国网浙江省电力有限公司衢州供电公司,20220626,53010651
国网浙江省电力有限公司金华供电公司,20220626,151730472
国网浙江省电力有限公司宁波供电公司,20220626,253687497
国网浙江省电力有限公司台州供电公司,20220626,113924043
国网浙江省电力有限公司杭州供电公司,20220626,294825728
国网浙江省电力有限公司舟山供电公司,20220627,68166668
国网浙江省电力有限公司湖州供电公司,20220627,117897981
国网浙江省电力有限公司绍兴供电公司,20220627,157710013
国网浙江省电力有限公司嘉兴供电公司,20220627,190880828
国网浙江省电力有限公司丽水供电公司,20220627,40418485
国网浙江省电力有限公司温州供电公司,20220627,162213869
国网浙江省电力有限公司衢州供电公司,20220627,55840886
国网浙江省电力有限公司金华供电公司,20220627,162377880
国网浙江省电力有限公司宁波供电公司,20220627,285872027
国网浙江省电力有限公司台州供电公司,20220627,122976179
国网浙江省电力有限公司杭州供电公司,20220627,325938585
国网浙江省电力有限公司舟山供电公司,20220628,71283550
国网浙江省电力有限公司湖州供电公司,20220628,120507990
国网浙江省电力有限公司绍兴供电公司,20220628,163556918
国网浙江省电力有限公司嘉兴供电公司,20220628,197982013
国网浙江省电力有限公司丽水供电公司,20220628,41492305
国网浙江省电力有限公司温州供电公司,20220628,167743936
国网浙江省电力有限公司衢州供电公司,20220628,57443963
国网浙江省电力有限公司金华供电公司,20220628,168276638
国网浙江省电力有限公司宁波供电公司,20220628,298665365
国网浙江省电力有限公司台州供电公司,20220628,128097237
国网浙江省电力有限公司杭州供电公司,20220628,333706367
国网浙江省电力有限公司舟山供电公司,20220629,70041228
国网浙江省电力有限公司湖州供电公司,20220629,132740886
国网浙江省电力有限公司绍兴供电公司,20220629,161860279
国网浙江省电力有限公司嘉兴供电公司,20220629,192720787
国网浙江省电力有限公司丽水供电公司,20220629,41088667
国网浙江省电力有限公司温州供电公司,20220629,170520665
国网浙江省电力有限公司衢州供电公司,20220629,57887189
国网浙江省电力有限公司金华供电公司,20220629,164052799
国网浙江省电力有限公司宁波供电公司,20220629,302792209
国网浙江省电力有限公司台州供电公司,20220629,129834022
国网浙江省电力有限公司杭州供电公司,20220629,328870092
国网浙江省电力有限公司舟山供电公司,20220630,66405130
国网浙江省电力有限公司湖州供电公司,20220630,109891781
国网浙江省电力有限公司绍兴供电公司,20220630,152066240
国网浙江省电力有限公司嘉兴供电公司,20220630,182159274
国网浙江省电力有限公司丽水供电公司,20220630,37571961
国网浙江省电力有限公司温州供电公司,20220630,162818867
国网浙江省电力有限公司衢州供电公司,20220630,54057470
国网浙江省电力有限公司金华供电公司,20220630,148743152
国网浙江省电力有限公司宁波供电公司,20220630,290261197
国网浙江省电力有限公司台州供电公司,20220630,126227631
国网浙江省电力有限公司杭州供电公司,20220630,293306293
国网浙江省电力有限公司舟山供电公司,20220701,68053072
国网浙江省电力有限公司湖州供电公司,20220701,109063982
国网浙江省电力有限公司绍兴供电公司,20220701,148037253
国网浙江省电力有限公司嘉兴供电公司,20220701,177606056
国网浙江省电力有限公司丽水供电公司,20220701,34928293
国网浙江省电力有限公司温州供电公司,20220701,143322275
国网浙江省电力有限公司衢州供电公司,20220701,51395398
国网浙江省电力有限公司金华供电公司,20220701,140518158
国网浙江省电力有限公司宁波供电公司,20220701,283184617
国网浙江省电力有限公司台州供电公司,20220701,121038413
国网浙江省电力有限公司杭州供电公司,20220701,291192680
国网浙江省电力有限公司舟山供电公司,20220702,65834569
国网浙江省电力有限公司湖州供电公司,20220702,109257241
国网浙江省电力有限公司绍兴供电公司,20220702,148316437
国网浙江省电力有限公司嘉兴供电公司,20220702,175181273
国网浙江省电力有限公司丽水供电公司,20220702,35567328
国网浙江省电力有限公司温州供电公司,20220702,153758438
国网浙江省电力有限公司衢州供电公司,20220702,52201524
国网浙江省电力有限公司金华供电公司,20220702,142902706
国网浙江省电力有限公司宁波供电公司,20220702,272431927
国网浙江省电力有限公司台州供电公司,20220702,118251079
国网浙江省电力有限公司杭州供电公司,20220702,287231706
国网浙江省电力有限公司舟山供电公司,20220703,66585057
国网浙江省电力有限公司湖州供电公司,20220703,107884320
国网浙江省电力有限公司绍兴供电公司,20220703,146082302
国网浙江省电力有限公司嘉兴供电公司,20220703,167352711
国网浙江省电力有限公司丽水供电公司,20220703,36737965
国网浙江省电力有限公司温州供电公司,20220703,153987367
国网浙江省电力有限公司衢州供电公司,20220703,52914574
国网浙江省电力有限公司金华供电公司,20220703,147635406
国网浙江省电力有限公司宁波供电公司,20220703,254138542
国网浙江省电力有限公司台州供电公司,20220703,113084358
国网浙江省电力有限公司杭州供电公司,20220703,286680445
国网浙江省电力有限公司舟山供电公司,20220704,71150727
国网浙江省电力有限公司湖州供电公司,20220704,115295146
国网浙江省电力有限公司绍兴供电公司,20220704,155941786
国网浙江省电力有限公司嘉兴供电公司,20220704,181660742
国网浙江省电力有限公司丽水供电公司,20220704,39924936
国网浙江省电力有限公司温州供电公司,20220704,171116229
国网浙江省电力有限公司衢州供电公司,20220704,55701327
国网浙江省电力有限公司金华供电公司,20220704,161592749
国网浙江省电力有限公司宁波供电公司,20220704,292116926
国网浙江省电力有限公司台州供电公司,20220704,128423050
国网浙江省电力有限公司杭州供电公司,20220704,314501731
国网浙江省电力有限公司舟山供电公司,20220705,72641527
国网浙江省电力有限公司湖州供电公司,20220705,120384575
